Epoch [6/60], Train Loss: 0.0357, Train Acc: 0.9892, Val Loss: 0.0356, Val Acc: 0.9883, LR: 0.000010
Epoch [7/60], Train Loss: 0.0300, Train Acc: 0.9915, Val Loss: 0.0309, Val Acc: 0.9904, LR: 0.000010
Epoch [8/60], Train Loss: 0.0257, Train Acc: 0.9934, Val Loss: 0.0260, Val Acc: 0.9909, LR: 0.000010
Epoch [9/60], Train Loss: 0.0211, Train Acc: 0.9953, Val Loss: 0.0238, Val Acc: 0.9925, LR: 0.000010
Epoch [10/60], Train Loss: 0.0178, Train Acc: 0.9960, Val Loss: 0.0194, Val Acc: 0.9940, LR: 0.000010
Epoch [11/60], Train Loss: 0.0142, Train Acc: 0.9975, Val Loss: 0.0163, Val Acc: 0.9951, LR: 0.000010
Epoch [12/60], Train Loss: 0.0129, Train Acc: 0.9978, Val Loss: 0.0159, Val Acc: 0.9954, LR: 0.000010
Epoch [13/60], Train Loss: 0.0121, Train Acc: 0.9979, Val Loss: 0.0150, Val Acc: 0.9968, LR: 0.000010
Epoch [14/60], Train Loss: 0.0099, Train Acc: 0.9985, Val Loss: 0.0132, Val Acc: 0.9964, LR: 0.000010
Epoch [15/60], Train Loss: 0.0086, Train Acc: 0.9988, Val Loss: 0.0112, Val Acc: 0.9962, LR: 0.000010
Epoch [16/60], Train Loss: 0.0079, Train Acc: 0.9989, Val Loss: 0.0130, Val Acc: 0.9969, LR: 0.000010
Epoch [17/60], Train Loss: 0.0068, Train Acc: 0.9991, Val Loss: 0.0099, Val Acc: 0.9975, LR: 0.000010
Epoch [18/60], Train Loss: 0.0065, Train Acc: 0.9991, Val Loss: 0.0119, Val Acc: 0.9976, LR: 0.000010
Epoch [19/60], Train Loss: 0.0064, Train Acc: 0.9990, Val Loss: 0.0081, Val Acc: 0.9976, LR: 0.000010
Epoch [20/60], Train Loss: 0.0057, Train Acc: 0.9994, Val Loss: 0.0069, Val Acc: 0.9981, LR: 0.000010
Epoch [21/60], Train Loss: 0.0050, Train Acc: 0.9994, Val Loss: 0.0071, Val Acc: 0.9980, LR: 0.000010
